jobClass,jobCompany,jobMoney,jobName,jobNeed,jobPlace,jobSpesk,jobType,jobUrl
出纳,小妖传媒,3k-5k,出纳,经验不限 / 不限,员村,"“社保齐全,环境高大上,员工旅游,工作弹性”","移动互联网,社交网络 / 未融资",
出纳,广州丰申网络科技有限公司,4k-7k,出纳,经验1-3年 / 大专,沙河,"“五险一金,周末双休,薪资福利好,团队氛围好”","移动互联网,电子商务 / A轮",
出纳,踏浪者,4k-6k,出纳,经验1-3年 / 大专,大石,"“周末双休,五险一金,餐费补贴,员工福利”",电子商务 / B轮,
出纳,粉星时尚,4k-6k,出纳,经验1-3年 / 本科,东湖,"“年轻团队,扁平办公,五险一金,高速成长”","移动互联网,电子商务 / A轮",
出纳,恒峰信息,3k-4k,出纳,经验1-3年 / 大专,大沙,“周末双休、带薪年假、五险一金”,"移动互联网,硬件 / 上市公司",
出纳,好茶科技有限公司,4k-6k,出纳,经验1-3年 / 本科,芳村,"“办公环境好,扁平化管理,晋升空间大,福利好”","移动互联网,电子商务 / 未融资",
出纳,健康猫,4k-5k,出纳,经验1-3年 / 大专,天河区,“出纳”,移动互联网 / A轮,
出纳,仁创易通,3k-4k,出纳,经验不限 / 大专,萝岗区,"“福利好,社保齐全,双休,社保”","生活服务,金融 / 不需要融资",
出纳,创娱网络,3k-5k,出纳,经验1-3年 / 大专,员村,"“周末双休,年底双薪,六险一金,包餐”",移动互联网 / 上市公司,
出纳,腾讯汽车区域运营中心,3k-4k,出纳,经验1年以下 / 本科,沙河,"“腾讯平台,年轻团队,五险一金,晋升空间大”","广告营销,移动互联网 / 未融资",
出纳,多益网络,4k-6k,出纳,经验不限 / 不限,萝岗区,“互联网百强”,"移动互联网,游戏 / 不需要融资",
出纳,至真信息,4k-6k,出纳兼税务会计,经验1-3年 / 大专,天河区,"“发展平台,成长机会,薪酬好,优秀的团队”",移动互联网 / A轮,
出纳,嘉骏丽和,4k-5k,【神马惠选】急招 出纳,经验不限 / 大专,花都区,"“行业前景强,员工福利好,创业型团队,上升速度快”","电子商务,文化娱乐 / 不需要融资",
出纳,广州特蕾美,4k-6k,出纳,经验5-10年 / 本科,珠江新城,"“弹性上班,薪酬福利好,扁平化管理,环境高大上”","移动互联网,生活服务 / 未融资",
出纳,壹健康,3k-4k,出纳/会计助理,经验1年以下 / 大专,东圃,"“五险一金,提供住宿,饭堂,班车”",医疗健康 / 不需要融资,
会计,壹健康,4k-6k,会计,经验3-5年 / 大专,东圃,"“创业公司,有发展空间”",医疗健康 / 不需要融资,
会计,科大讯飞广州子公司,4k-6k,会计,经验1-3年 / 本科,天河公园,"“有前途,福利好,发展好”","移动互联网,信息安全 / 上市公司",
会计,广州德米,4k-6k,会计,经验1-3年 / 大专,沙湾,"“长短周,包三餐,不加班”",医疗健康 / 未融资,
会计,广州简筑科技有限公司,5K-7K,会计,经验3-5年 / 大专,大石,“出薪准时，员工活动丰富，团队活跃年轻”,其他 / 未融资,
会计,卡宝宝,5k-10k,会计,经验1-3年 / 本科,广州,"“双休,五险一金,带薪年假,年终奖”","移动互联网,金融 / 上市公司",
会计,唐狮信息科技,3k-5k,会计,经验3-5年 / 大专,沙河,"“双薪,五险,双休,分红”","移动互联网,广告营销 / 不需要融资",
会计,亿航智能无人机Ehang,10k-15k,高级会计,经验5-10年 / 本科,广州,"“领导专业,工作氛围好”","移动互联网,硬件 / B轮",
会计,广州棒谷科技股份有限公司,4k-8k,会计专员,经验1-3年 / 本科,白云大道,"“五险一金,绩效奖金,年终奖”",电子商务 / 不需要融资,
会计,前海易物,4k-5k,会计,经验1年以下 / 大专,珠江新城,"“五险一金,定期体检,员工旅游,节日福利”","电子商务,移动互联网 / A轮",
会计,爱菩新医药科技,4k-6k,会计,经验1-3年 / 大专,石牌,"“专利技术多,高成长公司,核心竞争力,人性化管理”","医疗健康,数据服务 / 未融资",
会计,云联国骥,5k-8k,会计,经验3-5年 / 大专,琶洲,"“周末双休,五险一金,福利补贴,年终奖金”",电子商务 / 不需要融资,
会计,基迪奥,5K-7K,会计主管,经验1-3年 / 本科,官洲,“五险一金、年终奖、定期体检、股票期权”,医疗健康、数据服务 / A轮,
会计,益玩游戏,5k-8k,会计,经验3-5年 / 本科,天河区,"“六险一金,年底双薪,公费体检,包餐”",游戏 / B轮,
会计,嘉骏丽和,5k-7k,【神马惠选】急招 会计,经验1-3年 / 大专,花都区,"“行业前景强,员工福利好,创业型团队,上升速度快”","电子商务,文化娱乐 / 不需要融资",
会计,方欣科技,6k-8k,会计,经验1-3年 / 本科,萝岗区,“上市公司 平台大 发展好”,移动互联网 / 上市公司,
文秘,广东云联惠,5k-8k,文秘,经验1-3年 / 本科,琶洲,"“即买保险,有补贴,晋升空间大,薪酬福利好”","电子商务,移动互联网 / 不需要融资",
文秘,腾讯汽车区域运营中心,5k-10k,文秘,经验1-3年 / 本科,天河区,"“腾讯平台,年轻团队,晋升空间大,五险一金”","广告营销,移动互联网 / 未融资",
文秘,欧派,5k-7k,总经理室文秘,经验不限 / 大专,棠景,"“五险一金,绩效奖金,免费住宿,上下班车”","生活服务,硬件 / 上市公司",
文秘,护苗科技,4k-7k,文秘,经验不限 / 大专,员村,"“周末双休,弹性工作,下午茶”","移动互联网,企业服务 / 未融资",
文秘,云联国骥,5k-8k,文秘（文件审批方向）,经验3-5年 / 大专,琶洲,"“五险一金,双休,福利补贴,带薪年假”",电子商务 / 不需要融资,
文秘,天才教室,3k-5k,高级文秘,经验1-3年 / 本科,赤岗,“转正后购买保险，环境清幽，不加班”,教育 / 未融资,
文秘,广州宏浩,3k-5k,文秘/总经理助理,经验1-3年 / 大专,京溪,"“五险一金,节日福利,带薪年假”","广告营销,移动互联网 / 未融资",
文秘,恒大美森美,4k-6k,文秘专员,经验不限 / 大专,天河区,"“文书能力,沟通协调”","生活服务,招聘 / 不需要融资",
文秘,维豪集团,4k-6k,行政文秘,经验1-3年 / 大专,广卫,"“五险一金,节日福利,带薪年假”",信息安全 / 不需要融资,
文秘,领宝科技,2k-3k,文秘（前台）,经验不限 / 大专,天河区,"“五险一金,发展空间大,交通便利,环境高大上”","电子商务,企业服务 / A轮",
文秘,优德科技,3K-6K,行政文秘,经验不限 / 不限,珠江新城,"“氛围轻松,自由度大,扁平管理,晋升通道”","移动互联网,企业服务 / 未融资",
文秘,广东云联惠,4k-6k,文秘专员,经验1-3年 / 大专,琶洲,"“免费体检,社保,带薪年假,餐补”","电子商务,移动互联网 / 不需要融资",
文秘,云联国骥,5k-8k,文秘（编辑方向）,经验3-5年 / 大专,琶洲,"“五险一金,双休,福利补贴,带薪年假”",电子商务 / 不需要融资,
投资总监,三七互娱,50k-70k,投资总监,经验5-10年 / 本科,天园,"“上市工资,绩效奖金,弹性工作,扁平管理”",游戏 / 上市公司,
投资总监,南都光原娱乐,6k-12k,投资经理/总监,经验3-5年 / 本科,越秀区,"“五险一金,年终奖,平台广”","文化娱乐,广告营销 / 天使轮",
投资总监,琢石投资,14k-24k,投资总监,经验不限 / 本科,石牌,"“迅速崛起,开放共享,专业专注”",金融 / 不需要融资,
投资总监,广州聚首啦网络科技有限公司,10k-20k,投资总监/合伙人,经验不限 / 本科,大石,“股权激励，万名华工校友在这里等你。”,"移动互联网,教育 / 天使轮",
投资总监,腾讯,13k-25k,薪酬绩效主管-数字广东公司（腾讯投资）,经验5-10年 / 本科,新港,"“直属HRD,包三餐”","移动互联网 ,游戏 / 上市公司",
投资总监,广州棒谷科技股份有限公司,15k-30k,投资经理,经验1-3年 / 硕士,白云大道,"“全勤奖,年终奖,五险一金,绩效奖”",电子商务 / 不需要融资,
投资总监,广州维高集团,20k-30k,投资经理,经验3-5年 / 本科,神山,"“风口行业,大资金,大投入”",其他 / 不需要融资,
投资总监,广东中原地产科贸,8k-12k,投资顾问,经验不限 / 不限,石牌,"“薪资待遇高,平台大,弹性工作”","移动互联网,电子商务 / 不需要融资",
投资总监,菜鸟理财,6K-9K,数据分析/投资服务,经验1-3年 / 本科,沙河,"“氛围好,牛人多,奖金丰厚,人性化”",金融 / A轮,
投资总监,天拓游戏,10k-20k,投资经理,经验1-3年 / 本科,沙河,"“上市公司,有前景,环境高大上,双休”",游戏 / 上市公司,
投资总监,考拉理财,10k-20k,投资经理,经验3-5年 / 本科,客村,“发展空间大 福利待遇好 绩效奖金 周末双休”,金融 / A轮,
投资总监,真格基金,10k-15k,家居新零售总监-真格基金投资公司,经验3-5年 / 本科,番禺区,“五险一金”,金融 / 不需要融资,
投资总监,瀚德金融,15k-20k,固定收益投资经理-HZXJ,经验3-5年 / 硕士,越秀区,“福利好，扁平管理”,金融 / 不需要融资,
投资总监,开始吧,8k-12k,项目投资顾问,经验3-5年 / 本科,天河城,"“福利好,氛围好,弹性工作日,报复平庸”","移动互联网,金融 / C轮",
投资总监,佛山巨投,2k-3k,投资顾问,经验不限 / 大专,芳村,"“朝九晚五,周末双休,提成,福利好”",金融 / 不需要融资,
采购总监,壹健康,7k-8k,采购主管,经验3-5年 / 大专,东圃,"“创业公司,发展空间大,五险一金,食堂”",医疗健康 / 不需要融资,
采购总监,拿火音乐,8k-12k,采购主管,经验3-5年 / 本科,解放北,"“采购,供应链,库存、材料,供应商”",移动互联网 / 不需要融资,
采购总监,一手服装批发APP,5k-10k,采购主管,经验3-5年 / 大专,陈家祠,"“扁平化管理,行业发展好,晋升空间大”","移动互联网,电子商务 / A轮",
采购总监,PPmoney互联网金融平台,15k-22k,采购总监/副总监,经验5-10年 / 大专,天河北,"“朝阳行业,机遇多,福利好”",金融 / 上市公司,
采购总监,巴图鲁公司,5k-10k,采购专员/主管,经验1-3年 / 大专,海珠区,"“发展空间大,团队氛围好,福利任性,行业前景广”",电子商务 / C轮,
采购总监,粉星时尚,5k-8k,采购主管,经验1-3年 / 大专,越秀区,"“年轻团队,扁平办公,五险一金,发展空间大”","移动互联网,电子商务 / A轮",
jobClass,jobCompany,jobMoney,jobName,jobNeed,jobPlace,jobSpesk,jobType,jobUrl
Java,泛微,12k-20k,java开发工程师,经验3-5年 / 本科,上海·浦江,“美味三餐 年终奖 达标奖 一年加薪两次”,"移动互联网,企业服务 / 上市公司",
Java,锐融天下,4k-8k,Java,经验1-3年 / 大专,济南·历下区,"“金融支付,新三板公司,晋升空间,双休”","金融,企业服务 / 上市公司",
Java,家园网,15k-25k,Java工程师,经验3-5年 / 本科,北京·广渠门,"“股票期权,绩效奖金”",O2O / 不需要融资,
Java,玩吧,20k-35k,Java开发工程师,经验3-5年 / 本科,北京·东直门,"“六险一金,弹性不打卡,免费午餐,季度旅游”","移动互联网,社交网络 / B轮",
Java,北京智慧图,15k-22k,Java开发工程师,经验3-5年 / 本科,北京·学院路,“地铁周边，环境高大上，团队氛围好”,"移动互联网,数据服务 / C轮",
Java,51信用卡管家,15k-25k,Java开发工程师,经验1-3年 / 本科,杭州·西溪,"“六险一金,全员mac,弹性工作”","金融,数据服务 / C轮",
Java,桔子分期,15k-25k,java工程师,经验3-5年 / 本科,北京·亚运村,"“平台广阔,福利丰厚”","电子商务,金融 / A轮",
Java,金证股份,12k-16k,java开发工程师,经验3-5年 / 本科,上海·浦东新区,"“金融行业,上市公司”",金融 / 上市公司,
Java,紫川软件,10k-15k,JAVA开发工程师,经验3-5年 / 大专,深圳·科技园,“五险一金 员工旅游 员工体检”,"电子商务,金融 / 不需要融资",
Java,宜信,20k-40k,Java开发工程师,经验3-5年 / 本科,北京·朝阳区,“行业top”,金融 / 上市公司,
Java,博悦科创,9k-18k,JAVA开发工程师,经验3-5年 / 本科,深圳·前海,“五险一金，年度旅游，下午茶，购买公积金”,移动互联网 / 不需要融资,
Java,PINTEC,20k-40k,JAVA开发工程师,经验不限 / 本科,北京·三里屯,"“五险一金,带薪休假,工作居住证,商业医疗”","移动互联网,金融 / C轮",
Java,大众出行,15k-30k,JAVA,经验3-5年 / 本科,上海·交大,"“五险一金,自由工时制,绩效奖金,公司午餐”",移动互联网 / 不需要融资,
Java,设计院,12k-18k,Java开发,经验3-5年 / 本科,上海·四川北路,"“周末双休,高温补贴,节日补贴,年终奖金”","移动互联网,金融 / 上市公司",
Java,江苏亿科达,8k-15k,java工程师,经验3-5年 / 本科,上海·斜土路,"“五险一金,旅游、体检,生日礼金,过节福利”","移动互联网,金融 / 不需要融资",
数据挖掘,民生银行信用卡中心,15k-25k,数据挖掘岗-机器学习方向,经验1-3年 / 硕士,北京·丰台区,"“五险一金,年底双薪,餐补；交通”",金融 / B轮,
数据挖掘,北京捷越联合,20k-30k,数据挖掘/机器学习工程师,经验3-5年 / 本科,成都·中和,“年终奖金 五险一金 绩效奖金”,金融 / 不需要融资,
数据挖掘,绿湾,30k-60k,数据挖掘工程师,经验3-5年 / 本科,北京·海淀区,"“期权奖励,补充商业险,租房补助,带薪年假”","企业服务,数据服务 / B轮",
数据挖掘,一起作业网,20k-40k,数据挖掘工程师,经验不限 / 本科,北京·朝阳区,"“独角兽,氛围好”","移动互联网,教育 / D轮及以上",
数据挖掘,京东集团,15k-30k,数据挖掘工程师,经验3-5年 / 本科,北京·大兴区,"“平台号,待遇好,机会多,发展大1”","电子商务,数据服务 / 上市公司",
数据挖掘,联易融linklogis,25k-35k,数据挖掘,经验5-10年 / 本科,深圳·南山区,"“创新产品,发展机会多,六险一金,绩效奖金”","移动互联网,金融 / B轮",
数据挖掘,美团点评,18k-30k,数据挖掘,经验3-5年 / 本科,北京·望京,“免费班车”,"移动互联网,O2O / D轮及以上",
数据挖掘,商询科技,18k-30k,数据挖掘,经验3-5年 / 硕士,北京·呼家楼,"“零食,地铁附近”","企业服务,数据服务 / A轮",
数据挖掘,闪银奇异,15k-30k,数据挖掘工程师,经验1-3年 / 不限,北京·朝阳区,"“大牛团队,双休,年终奖丰厚,团建福利”","移动互联网,金融 / C轮",
数据挖掘,浙江执御信息技术有限公司,15k-30k,数据挖掘,经验3-5年 / 本科,杭州·三墩,"“旅游活动,大牛居多,年终奖金,一年双调”","移动互联网,数据服务 / B轮",
数据挖掘,集奥聚合（GEO）,18k-30k,数据挖掘,经验3-5年 / 硕士,北京·东直门,“待遇优厚 面聊再说！”,数据服务 / B轮,
